Gene ID	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	4somites_1 count	4somites_2 count	4somites_3 count	5somites_1 count	5somites_2 count	5somites_3 count	5somites_4 count	6somites_1 count	6somites_2 count	6somites_3 count	6somites_4 count	7somites_1 count	7somites_2 count	7somites_3 count	7somites_4 count	8somites_1 count	8somites_2 count	8somites_3 count	8somites_4 count	9somites_1 count	9somites_2 count	9somites_3 count	9somites_4 count	10somites_1 count	10somites_2 count	10somites_3 count	10somites_4 count	11somites_1 count	11somites_2 count	11somites_3 count	11somites_4 count	12somites_1 count	12somites_2 count	12somites_3 count	12somites_4 count	13somites_1 count	13somites_2 count	13somites_3 count	13somites_4 count	14somites_1 count	14somites_2 count	14somites_3 count	14somites_4 count	15somites_1 count	15somites_2 count	15somites_3 count	15somites_4 count	16somites_1 count	16somites_2 count	16somites_3 count	16somites_4 count	17somites_1 count	17somites_2 count	17somites_3 count	17somites_4 count	18somites_1 count	18somites_2 count	18somites_3 count	18somites_4 count	19somites_1 count	19somites_2 count	19somites_3 count	19somites_4 count	20somites_1 count	20somites_2 count	20somites_3 count	20somites_4 count	ES_21somites_1 count	ES_21somites_2 count	ES_21somites_3 count	ES_21somites_4 count	ES_22somites_1 count	ES_22somites_2 count	ES_22somites_3 count	ES_22somites_4 count	ES_23somites_1 count	ES_23somites_2 count	ES_23somites_3 count	ES_23somites_4 count	ES_24somites_1 count	ES_24somites_2 count	ES_24somites_3 count	ES_24somites_4 count	25somites_1 count	25somites_2 count	25somites_3 count	25somites_4 count	26somites_1 count	26somites_2 count	26somites_3 count	26somites_4 count	27somites_1 count	27somites_2 count	27somites_3 count	27somites_4 count	28somites_1 count	28somites_2 count	28somites_3 count	28somites_4 count	34somites_1 count	34somites_2 count	34somites_3 count	34somites_4 count	35somites_1 count	35somites_2 count	35somites_3 count	35somites_4 count	36somites_1 count	36somites_2 count	36somites_3 count	36somites_4 count	4somites_1 normalised count	4somites_2 normalised count	4somites_3 normalised count	5somites_1 normalised count	5somites_2 normalised count	5somites_3 normalised count	5somites_4 normalised count	6somites_1 normalised count	6somites_2 normalised count	6somites_3 normalised count	6somites_4 normalised count	7somites_1 normalised count	7somites_2 normalised count	7somites_3 normalised count	7somites_4 normalised count	8somites_1 normalised count	8somites_2 normalised count	8somites_3 normalised count	8somites_4 normalised count	9somites_1 normalised count	9somites_2 normalised count	9somites_3 normalised count	9somites_4 normalised count	10somites_1 normalised count	10somites_2 normalised count	10somites_3 normalised count	10somites_4 normalised count	11somites_1 normalised count	11somites_2 normalised count	11somites_3 normalised count	11somites_4 normalised count	12somites_1 normalised count	12somites_2 normalised count	12somites_3 normalised count	12somites_4 normalised count	13somites_1 normalised count	13somites_2 normalised count	13somites_3 normalised count	13somites_4 normalised count	14somites_1 normalised count	14somites_2 normalised count	14somites_3 normalised count	14somites_4 normalised count	15somites_1 normalised count	15somites_2 normalised count	15somites_3 normalised count	15somites_4 normalised count	16somites_1 normalised count	16somites_2 normalised count	16somites_3 normalised count	16somites_4 normalised count	17somites_1 normalised count	17somites_2 normalised count	17somites_3 normalised count	17somites_4 normalised count	18somites_1 normalised count	18somites_2 normalised count	18somites_3 normalised count	18somites_4 normalised count	19somites_1 normalised count	19somites_2 normalised count	19somites_3 normalised count	19somites_4 normalised count	20somites_1 normalised count	20somites_2 normalised count	20somites_3 normalised count	20somites_4 normalised count	ES_21somites_1 normalised count	ES_21somites_2 normalised count	ES_21somites_3 normalised count	ES_21somites_4 normalised count	ES_22somites_1 normalised count	ES_22somites_2 normalised count	ES_22somites_3 normalised count	ES_22somites_4 normalised count	ES_23somites_1 normalised count	ES_23somites_2 normalised count	ES_23somites_3 normalised count	ES_23somites_4 normalised count	ES_24somites_1 normalised count	ES_24somites_2 normalised count	ES_24somites_3 normalised count	ES_24somites_4 normalised count	25somites_1 normalised count	25somites_2 normalised count	25somites_3 normalised count	25somites_4 normalised count	26somites_1 normalised count	26somites_2 normalised count	26somites_3 normalised count	26somites_4 normalised count	27somites_1 normalised count	27somites_2 normalised count	27somites_3 normalised count	27somites_4 normalised count	28somites_1 normalised count	28somites_2 normalised count	28somites_3 normalised count	28somites_4 normalised count	34somites_1 normalised count	34somites_2 normalised count	34somites_3 normalised count	34somites_4 normalised count	35somites_1 normalised count	35somites_2 normalised count	35somites_3 normalised count	35somites_4 normalised count	36somites_1 normalised count	36somites_2 normalised count	36somites_3 normalised count	36somites_4 normalised count
XLOC_020698	NA	NA	NA	19	46878987	46883611	1	novel	XLOC_020698	XLOC_020698	95	16	22	31	27	32	33	26	59	26	14	25	26	30	41	97	20	21	11	23	32	25	17	19	21	25	31	34	27	19	28	30	29	29	33	30	21	15	22	17	19	30	21	83	88	27	79	20	19	66	23	6	20	36	49	54	79	17	12	11	61	15	13	22	70	67	41	27	8	34	32	34	29	32	49	19	19	46	32	26	20	19	24	25	34	34	26	24	19	28	37	29	25	24	30	20	21	17	23	28	32	27	32	49	41	19	42	18	22	18	32	29.4174687487019	16.1882777271469	23.5665290282237	36.2457991459549	29.3402586262579	32.7526800120476	34.8086970378319	21.9760985288231	31.8822509835624	27.3680971867942	16.8175773649005	33.3005862464202	27.2246365593051	31.1170767736954	30.1440115074288	28.7199841185711	31.5517321500727	31.327599600853	16.0147133871033	26.3847837072521	35.2158878055476	28.3991413001496	16.6900532677098	21.1978586288052	23.453529545811	25.3907168525437	32.6398260058345	42.3867583194567	26.4162005259283	17.1702885271551	32.2828709903413	32.8993169222016	28.921634432384	28.4559074463136	31.1408729190633	32.4052961181408	27.530331666797	21.2376878464551	26.8921530522472	24.9725154824668	29.5150291167721	32.4853073088828	20.8171086806753	28.6051240742869	28.1948280406464	31.5250378152472	34.4350198696674	40.6307697871734	22.7287940188563	20.7324474715097	37.5431962877429	12.6208620249363	32.1466780756924	20.6897897290859	26.649853641706	26.6277081595125	29.9056234825455	18.907876021222	20.688884091866	15.6275893108101	23.5626230387943	26.7165232603819	23.225220181083	40.7093243326306	30.082398057932	24.006190465363	20.5024373761808	26.4685264330741	10.1850272432211	25.8589764334266	25.8581616984577	37.406043880118	23.0318222651758	31.0627858246901	31.4850488702138	21.9325238842725	18.0627334018794	35.6276179629212	29.2374121939212	26.2723968805186	21.4031773266672	19.3689092729646	21.7062903428453	25.2840154322789	32.4131272353212	28.1163502153822	24.6480462856495	20.8895660434329	18.4018099020661	26.3197178880833	34.3004511075556	31.2338820755347	25.4509210458526	24.0937510790265	28.8689679192415	24.4639699657011	41.7044549115527	25.8255734466677	32.5159276247071	29.3410218285245	30.47889917644	26.0969755319252	33.4532123871836	43.9941451747863	42.7605587756968	20.7207865280907	38.5648456146893	48.0072415318243	63.2230344853834	31.8720164236791	55.7135478140938
XLOC_020737	NA	NA	NA	19	55938480	55939087	1	novel	XLOC_020737	XLOC_020737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	2	0	0	2	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	3	0	1	2	2	0	1	1	1	1	1	2	1	2	1	0	2	0	0	0	1	0	0	0	0	1	0	1	0	3	1	0	1	0	0	1	0	0	3	0	0	1	1	3	2	4	2	3	3	2	2	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.981767839277049	2.23135353987423	0	0	0	1.24666936233696	0	0	0	2.19328779481344	0	0	1.88732563145838	0	0	0	1.22237059328396	0	1.55342258509327	0	0	0	0	0	1.30765898239243	0	0	0	0	0	0	1.149432762727	0	0	1.13565658794477	0	1.72407367432217	2.84137987469275	0.772545017665386	0	1.78655539854485	1.85042383330139	0.429748543684743	0.358301350229298	0.500059448199531	1.96063158763512	1.27312840540264	1.5211162607898	0.808067553076803	0	1.58840153552937	0	0	0	0.950670179046286	0	0	0	0	1.01941627752445	0	1.01136061729116	0	2.48085443076902	0.948001780217288	0	0.968516310635056	0	0	1.07703041639775	0	0	2.88689679192415	0	0	1.51915137921575	1.41373598368292	3.14368091019905	1.9049311985275	3.86621859732225	2.09082577419898	2.69351909233385	3.12882137383147	2.18113542400955	1.83642121974711	0	0	1.77066757909328	5.2231451075713
XLOC_020760	NA	NA	NA	19	58503853	58509422	1	novel	XLOC_020760	XLOC_020760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XLOC_020812	NA	NA	NA	19	4209898	4214143	-1	novel	XLOC_020812	XLOC_020812	11	1	4	2	2	1	3	4	5	2	1	0	0	3	2	4	1	4	1	0	2	0	0	4	2	3	1	0	3	2	2	3	4	1	3	5	2	1	2	2	1	0	4	6	5	2	4	2	1	5	0	1	2	2	5	9	7	3	2	1	16	1	2	2	2	4	5	2	0	4	2	6	1	2	7	0	3	6	1	7	1	3	2	3	1	0	5	4	1	0	1	2	5	3	4	1	0	3	5	1	7	5	4	3	3	3	5	3	2	5	4	3.40623322353391	1.01176735794668	4.28482345967703	2.33843865457774	2.17335249083392	1.02352125037649	3.16442700343926	3.38093823520355	2.70188567657308	2.10523824513802	1.20125552606432	0	0	3.11170767736954	1.47043958572823	1.18432924200293	1.57758660750363	5.96716182873391	1.45588303519121	0	2.20099298784673	0	0	4.46270707974847	2.23366948055342	3.04688602230524	1.05289761309144	0	2.93513339176981	1.80739879233212	2.30591935645295	3.28993169222016	3.9891909561909	0.981238187803917	2.83098844718757	5.4008826863568	2.62193634921876	1.41584585643034	2.44474118656793	2.93794299793727	1.55342258509327	0	3.96516355822386	2.06784029452676	1.60197886594582	2.33518798631461	1.74354530985658	4.06307697871734	1.19625231678191	1.57063995996286	0	2.10347700415604	3.21466780756924	1.149432762727	2.71937282058224	4.43795135991874	2.64986537187112	3.33668400374507	3.44814734864433	1.42068993734637	6.18036014132309	1.78110155069213	3.5731107970897	3.70084766660278	0.859497087369486	1.43320540091719	2.50029724099765	1.96063158763512	0	3.0422325215796	1.61613510615361	6.60106656707964	0.794200767764684	1.94142411404313	4.49786412431626	0	2.85201053713886	4.64708060385929	0.913669131060036	7.07333762167809	1.07015886633336	3.05824883257336	1.80885752857044	3.03408185187347	0.953327271627095	0	4.74000890108644	3.48159434057216	0.968516310635056	0	0.927039219123123	2.15406083279549	5.09018420917052	3.01171888487831	3.84919572256553	1.22319849828506	0	4.55745413764725	7.06867991841459	1.04789363673302	6.66725919484624	4.83277324665281	4.18165154839796	2.69351909233385	3.12882137383147	3.27170313601432	4.59105304936778	8.00120692197071	5.74754858958031	8.85333789546642	6.96419347676173
XLOC_020911	NA	NA	NA	19	7491953	7494038	-1	novel	XLOC_020911	XLOC_020911	41	5	12	8	6	9	10	7	12	5	10	8	7	12	13	32	7	8	5	9	8	12	13	8	9	3	6	3	9	7	8	9	11	8	7	10	4	9	9	5	10	4	8	36	32	9	24	4	10	34	6	7	5	12	16	18	24	15	5	6	27	5	6	3	28	32	26	9	4	18	11	8	5	13	27	9	9	14	18	13	12	12	5	14	10	11	5	10	15	11	10	7	10	7	6	8	6	3	4	11	8	5	6	10	8	8	9	1	5	5	6	12.6959601968082	5.05883678973339	12.8544703790311	9.35375461831094	6.52005747250177	9.21169125338839	10.5480900114642	5.91664191160621	6.4845256237754	5.26309561284504	12.0125552606432	10.6561875988545	7.32970984288983	12.4468307094781	9.55785730723351	9.47463393602346	11.0431062525254	11.9343236574678	7.27941517595605	10.3244805810986	8.80397195138691	13.6315878240718	12.7629819106016	8.92541415949694	10.0515126624904	3.04688602230524	6.31738567854861	3.74000808701088	8.80540017530944	6.32589577316241	9.22367742581181	9.86979507666049	10.970275129525	7.84990550243134	6.60563971010434	10.8017653727136	5.24387269843752	12.7426127078731	11.0013353395557	7.34485749484316	15.5342258509327	4.33137430785103	7.93032711644772	12.4070417671606	10.2526647420532	10.5083459384157	10.4612718591395	8.12615395743468	11.9625231678191	10.6803517277474	9.79387729245467	14.7243390290923	8.03666951892311	6.89659657636197	8.70199302586317	8.87590271983749	9.08525270355813	16.6834200187253	8.62036837161084	8.52413962407824	10.4293577384827	8.90550775346064	10.7193323912691	5.55127149990417	12.0329592231728	11.4656432073375	13.0015456531878	8.82284214435803	5.09251362161056	13.6900463471082	8.88874308384483	8.80142208943952	3.97100383882342	12.6192567412804	17.3489044795056	10.3890902609712	8.55603161141658	10.8431880756717	16.4460443590807	13.1361984402593	12.8419063960003	12.2329953302934	4.5221438214261	14.1590486420762	9.53327271627095	9.09646624615307	4.74000890108644	8.70398585143039	14.5277446595258	10.3398891703185	9.27039219123123	7.53921291478423	10.180368418341	7.02734406471607	5.7737935838483	9.78558798628044	11.9155585461579	4.55745413764725	5.65494393473167	11.5268300040632	7.61972479410999	4.83277324665281	6.27247732259693	8.97839697444618	8.34352366355059	8.72454169603818	8.26389548886199	2.66706897399024	14.3688714739508	8.85333789546642	10.4462902151426
XLOC_021084	NA	NA	NA	19	21161851	21174718	-1	novel	XLOC_021084	XLOC_021084	15	5	9	2	7	2	5	7	7	7	7	2	10	6	9	24	7	6	6	5	8	5	8	6	14	12	4	4	9	14	2	10	19	8	9	11	4	10	8	6	7	5	14	13	26	5	20	8	6	39	9	3	8	21	20	20	44	8	7	8	46	6	8	10	28	48	33	5	4	14	20	19	17	24	28	12	18	28	10	12	13	19	21	10	23	18	19	16	11	23	20	25	17	22	25	12	10	9	13	30	22	29	26	39	34	22	44	10	8	21	14	4.64486348663715	5.05883678973339	9.64085278427333	2.33843865457774	7.60673371791873	2.04704250075298	5.27404500573211	5.91664191160621	3.78263994720232	7.36833385798305	8.40878868245024	2.66404689971362	10.4710140612712	6.22341535473907	6.61697813577705	7.10597545201759	11.0431062525254	8.95074274310087	8.73529821114727	5.7358225450548	8.80397195138691	5.67982826002993	7.85414271421639	6.6940606196227	15.635686363874	12.187544089221	4.21159045236574	4.98667744934784	8.80540017530944	12.6517915463248	2.30591935645295	10.9664389740672	18.9486570419068	7.84990550243134	8.49296534156272	11.881941909985	5.24387269843752	14.1584585643034	9.77896474627171	8.8138289938118	10.8739580956529	5.41421788481379	13.8780724537835	4.48032063814132	8.33029010291825	5.83796996578652	8.71772654928289	16.2523079148694	7.17751390069146	12.2509916877103	14.690815938682	6.31043101246813	12.858671230277	12.0690440086335	10.877491282329	9.86211413315276	16.6562966231899	8.89782400998684	12.0685157202552	11.365519498771	17.7685354063039	10.6866093041528	14.2924431883588	18.5042383330139	12.0329592231728	17.1984648110063	16.5019617905845	4.9015789690878	5.09251362161056	10.6478138255286	16.1613510615361	20.9033774624189	13.5014130519996	23.2970893685176	17.991456497265	13.8521203479616	17.1120632228332	21.6863761513434	9.13669131060036	12.1257216371624	13.9120652623337	19.3689092729646	18.9930040499896	10.1136061729116	21.9265272474232	14.8851265846141	18.0120338241285	13.9263773622886	10.6536794169856	21.6197682652113	18.5407843824625	26.9257604099437	17.3066263111798	22.0859384891076	24.0574732660346	14.6783819794207	19.8592642435965	13.6723624129417	18.3785677878779	31.4368091019905	20.9542431838025	28.0300848305863	27.1807350645867	35.0157482003401	35.45997557009	23.992489664105	40.4012668344364	26.6706897399024	22.9901943583212	37.184019160959	24.3746771686661
XLOC_021184	NA	NA	NA	19	37695872	37697749	-1	novel	XLOC_021184	XLOC_021184	70	31	21	14	13	19	33	26	40	18	13	14	18	33	30	85	11	19	22	21	32	21	25	20	18	28	13	38	23	28	17	24	19	37	20	27	22	13	8	19	13	28	38	42	55	20	36	10	10	55	2	3	6	29	32	35	37	12	5	10	40	8	10	6	34	23	24	14	6	15	7	3	19	6	12	8	12	8	8	14	7	8	17	10	9	11	11	6	10	8	10	8	9	11	10	7	4	4	4	16	10	10	10	9	7	9	13	3	1	0	4	21.6760296043067	31.364788096347	22.4953231633044	16.3690705820441	14.1267911904205	19.4469037571533	34.8086970378319	21.9760985288231	21.6150854125847	18.9471442062421	15.6163218388362	18.6483282979953	18.8478253102881	34.2287844510649	22.0565937859235	25.1669963925623	17.35345268254	28.3440186864861	32.0294267742066	24.0904546892301	35.2158878055476	23.8552786921257	24.5441959819262	22.3135353987423	20.1030253249808	28.4376028748489	13.6876689701887	47.3734357688045	22.5026893369019	25.3035830926497	19.6003145298501	26.3194535377613	18.9486570419068	36.3058129487449	18.8732563145838	29.1647665063267	28.8412998414063	18.4059961335944	9.77896474627171	27.910458480404	20.1944936062125	30.3196201549572	37.6690538031267	14.4748820616873	17.621767525404	23.3518798631461	15.6919077887092	20.3153848935867	11.9625231678191	17.2770395595915	3.26462576415156	6.31043101246813	9.64400342270773	16.6667750595414	17.4039860517263	17.2586997330173	14.0064312513188	13.3467360149803	8.62036837161084	14.2068993734637	15.4509003533077	14.248812405537	17.8655539854485	11.1025429998083	14.6114504852813	8.24093105527386	12.0014267567887	13.7244211134458	7.63877043241584	11.4083719559235	5.65647287153762	3.30053328353982	15.089814587529	5.8242723421294	7.71062421311358	9.23474689864107	11.4080421485554	6.19610747181239	7.30935304848029	14.1466752433562	7.49111206433352	8.15533022019562	15.3752889928488	10.1136061729116	8.57994544464386	9.09646624615307	10.4280195823902	5.22239151085823	9.68516310635056	7.51991939659524	9.27039219123123	8.61624333118198	9.16233157650693	11.0429692445538	9.62298930641383	8.56238948799539	7.9437056974386	6.076605516863	5.65494393473167	16.7662981877283	9.52465599263749	9.66554649330562	10.4541288709949	8.08055727700156	7.30058320560676	9.81510940804295	11.9367379283562	8.00120692197071	2.87377429479015	0	6.96419347676173
XLOC_021310	NA	NA	NA	19	53521142	53521929	-1	novel	XLOC_021310	XLOC_021310	20	7	8	15	3	10	18	18	33	17	13	15	11	15	22	38	6	9	7	8	18	9	10	10	10	10	6	16	8	12	9	9	15	9	11	9	5	6	8	8	6	6	7	42	44	6	34	10	4	34	6	3	6	33	20	22	24	6	5	9	21	6	5	5	24	24	11	14	13	6	5	7	6	8	4	6	8	5	6	5	7	2	6	14	4	5	1	7	14	6	10	4	6	3	3	2	2	2	0	4	3	2	0	2	3	1	1	0	1	0	0	6.1931513155162	7.08237150562675	8.56964691935407	17.538289909333	3.26002873625088	10.2352125037649	18.9865620206356	15.214222058416	17.8324454653824	17.8945250836731	15.6163218388362	19.9803517478521	11.5181154673983	15.5585383868477	16.1748354430106	11.2511277990279	9.46551964502181	13.4261141146513	10.1911812463385	9.17731607208768	19.8089368906205	10.2236908680539	9.81767839277049	11.1567676993712	11.1683474027671	10.1562867410175	6.31738567854861	19.9467097973914	7.82702237805283	10.8443927539927	10.3766371040383	9.86979507666049	14.9594660857159	8.83114369023525	10.3802909730211	9.72158883544224	6.55484087304689	8.49507513858204	9.77896474627171	11.7517719917491	9.3205355105596	6.49706146177655	6.93903622689175	14.4748820616873	14.0974140203232	7.00556395894382	14.8201351337809	20.3153848935867	4.78500926712764	10.6803517277474	9.79387729245467	6.31043101246813	9.64400342270773	18.9656405849954	10.877491282329	10.848325546468	9.08525270355813	6.67336800749013	8.62036837161084	12.7862094361174	8.11172268548655	10.6866093041528	8.93277699272424	9.25211916650695	10.3139650484338	8.59923240550316	5.50065393019484	13.7244211134458	16.5506692702343	4.56334878236941	4.04033776538401	7.70124432825958	4.7652046065881	7.76569645617253	2.57020807103786	6.9260601739808	7.60536143237029	3.87256716988274	5.48201478636022	5.05238401548435	7.49111206433352	2.03883255504891	5.42657258571132	14.1590486420762	3.81330908650838	4.13475738461503	0.948001780217288	6.09279009600127	13.5592283488908	5.63993954744643	9.27039219123123	4.30812166559099	6.10822105100462	3.01171888487831	2.88689679192415	2.44639699657011	3.9718528487193	3.0383027584315	0	4.19157454693207	2.85739679779125	1.93310929866112	0	1.79567939488924	3.12882137383147	1.09056771200477	0.918210609873555	0	2.87377429479015	0	0
XLOC_021313	NA	NA	NA	19	53673229	53677174	-1	novel	XLOC_021313	XLOC_021313	37	10	7	16	7	9	10	9	20	5	6	5	13	7	11	41	9	3	4	8	12	11	16	6	7	7	12	4	12	9	15	6	10	5	7	12	9	7	7	9	5	7	16	39	22	14	27	7	9	26	13	6	7	17	23	15	34	8	3	4	26	5	5	4	11	36	17	9	5	10	11	8	18	10	11	9	11	7	9	9	6	5	8	4	8	14	7	12	13	11	4	4	3	12	9	5	3	4	10	4	5	6	5	7	2	5	5	2	2	2	4	11.457329933705	10.1176735794668	7.49844105443481	18.7075092366219	7.60673371791873	9.21169125338839	10.5480900114642	7.60711102920799	10.8075427062923	5.26309561284504	7.20753315638592	6.66011724928405	13.6123182796525	7.26065124719559	8.08741772150528	12.1393747305301	14.1982794675327	4.47537137155043	5.82353214076484	9.17731607208768	13.2059579270804	12.4956221720658	15.7082854284328	6.6940606196227	7.81784318193699	7.10940071871222	12.6347713570972	4.98667744934784	11.7405335670793	8.13329456549453	17.2943951733971	6.57986338444033	9.97297739047724	4.90619093901958	6.60563971010434	12.9621184472563	11.7987135714844	9.91092099501238	8.55659415298775	13.2207434907177	7.76711292546634	7.57990503873931	15.8606542328954	13.440961914424	7.0487070101616	16.3463159042022	11.7689308415319	14.2207694255107	10.7662708510372	8.16732779180687	21.2200674669851	12.6208620249363	11.2513373264924	9.77017848317946	12.5091149746783	7.39658559986457	12.870774663374	8.89782400998684	5.1722210229665	5.68275974938549	10.04308522965	8.90550775346064	8.93277699272424	7.40169533320556	4.72723398053218	12.8988486082547	8.50101061939203	8.82284214435803	6.3656420270132	7.60558130394901	8.88874308384483	8.80142208943952	14.2956138197643	9.70712057021566	7.06807219535412	10.3890902609712	10.4573719695091	5.42159403783584	8.22302217954033	9.09429122787183	6.42095319800016	5.09708138762226	7.23543011428177	4.04544246916463	7.62661817301676	11.5773206769221	6.63601246152101	10.4447830217165	12.5907120382557	10.3398891703185	3.70815687649249	4.30812166559099	3.05411052550231	12.0468755395133	8.66069037577245	6.11599249142528	5.95777927307895	6.076605516863	14.1373598368292	4.19157454693207	4.76232799631874	5.79932789598337	5.22706443549744	6.28487788211233	2.08588091588765	5.45283856002386	4.59105304936778	5.33413794798047	5.74754858958031	3.54133515818657	6.96419347676173
XLOC_021335	NA	NA	NA	19	57403375	57404843	-1	novel	XLOC_021335	XLOC_021335	11	2	5	0	2	4	3	12	8	7	6	4	5	5	7	13	3	2	4	2	4	4	3	1	4	2	8	8	6	5	6	3	7	4	7	2	2	1	1	2	1	3	4	24	18	2	13	2	6	18	1	3	5	16	13	22	26	3	4	1	6	7	2	4	16	20	17	8	8	6	4	4	7	5	5	4	5	3	9	3	3	3	4	8	4	1	4	6	6	4	2	0	9	5	4	1	2	3	1	1	3	3	0	3	3	2	4	0	2	3	1	3.40623322353391	2.02353471589336	5.35602932459629	0	2.17335249083392	4.09408500150595	3.16442700343926	10.1428147056107	4.32301708251694	7.36833385798305	7.20753315638592	5.32809379942724	5.2355070306356	5.18617946228256	5.14653855004881	3.84907003650953	4.7327598225109	2.98358091436696	5.82353214076484	2.29432901802192	4.40198597569345	4.54386260802394	2.94530351783115	1.11567676993712	4.46733896110685	2.03125734820349	8.42318090473148	9.97335489869569	5.87026678353963	4.5184969808303	6.91775806935885	3.28993169222016	6.98108417333407	3.92495275121567	6.60563971010434	2.16035307454272	2.62193634921876	1.41584585643034	1.22237059328396	2.93794299793727	1.55342258509327	3.24853073088828	3.96516355822386	8.27136117810705	5.76712391740494	2.33518798631461	5.66652225703388	4.06307697871734	7.17751390069146	5.65430385586629	1.63231288207578	6.31043101246813	8.03666951892311	9.19546210181596	7.07036933351382	10.848325546468	9.84235709552131	3.33668400374507	6.89629469728867	1.42068993734637	2.31763505299616	12.4677108548449	3.5731107970897	7.40169533320556	6.87597669895589	7.16602700458597	8.50101061939203	7.84252635054047	10.1850272432211	4.56334878236941	3.23227021230721	4.40071104471976	5.55940537435279	4.85356028510783	3.21276008879733	4.61737344932054	4.75335089523143	2.32354030192965	8.22302217954033	3.03143040929061	3.21047659900008	3.05824883257336	3.61771505714088	8.09088493832925	3.81330908650838	0.826951476923006	3.79200712086915	5.22239151085823	5.81109786381034	3.75995969829762	1.85407843824625	0	9.16233157650693	5.01953147479719	3.84919572256553	1.22319849828506	3.9718528487193	4.55745413764725	1.41373598368292	1.04789363673302	2.85739679779125	2.89966394799169	0	2.69351909233385	3.12882137383147	2.18113542400955	3.67284243949422	0	5.74754858958031	5.31200273727985	1.74104836919043
XLOC_021798	NA	NA	NA	2	30205887	30210064	1	novel	XLOC_021798	XLOC_021798	21	6	2	2	6	3	1	4	1	3	1	0	5	0	3	13	2	5	1	2	5	5	2	3	1	3	3	1	4	2	9	2	1	3	2	4	2	0	6	3	2	2	7	5	14	0	3	2	1	12	0	2	4	7	8	9	16	4	8	5	21	2	7	6	10	16	14	4	1	2	3	2	7	3	5	5	5	3	2	8	3	1	5	1	9	12	6	7	1	10	7	3	6	8	4	3	1	0	1	4	9	6	3	4	5	10	9	3	3	1	1	6.50280888129201	6.07060414768007	2.14241172983852	2.33843865457774	6.52005747250177	3.07056375112946	1.05480900114642	3.38093823520355	0.540377135314617	3.15785736770702	1.20125552606432	0	5.2355070306356	0	2.20565937859235	3.84907003650953	3.15517321500727	7.45895228591739	1.45588303519121	2.29432901802192	5.50248246961682	5.67982826002993	1.9635356785541	3.34703030981135	1.11683474027671	3.04688602230524	3.15869283927431	1.24666936233696	3.91351118902642	1.80739879233212	10.3766371040383	2.19328779481344	0.997297739047724	2.94371456341175	1.88732563145838	4.32070614908544	2.62193634921876	0	7.33422355970378	4.4069144969059	3.10684517018653	2.16568715392552	6.93903622689175	1.72320024543897	4.48554082464829	0	1.30765898239243	4.06307697871734	1.19625231678191	3.76953590391086	0	4.20695400831208	6.42933561513849	4.02301466954448	4.35099651293158	4.43795135991874	6.05683513570542	4.44891200499342	13.7925893945773	7.10344968673186	8.11172268548655	3.56220310138426	12.5058877898139	11.1025429998083	4.29748543684743	5.73282160366877	7.00083227479343	3.92126317527024	1.27312840540264	1.5211162607898	2.42420265923041	2.20035552235988	5.55940537435279	2.9121361710647	3.21276008879733	5.77171681165067	4.75335089523143	2.32354030192965	1.82733826212007	8.08381442477496	3.21047659900008	1.01941627752445	4.5221438214261	1.01136061729116	8.57994544464386	9.92341772307607	5.68801068130373	6.09279009600127	0.968516310635056	9.39989924574405	6.48927453386186	3.23109124919324	6.10822105100462	8.0312503596755	3.84919572256553	3.66959549485517	1.98592642435965	0	1.41373598368292	4.19157454693207	8.57219039337374	5.79932789598337	3.13623866129847	3.59135878977847	5.21470228971912	10.9056771200477	8.26389548886199	8.00120692197071	8.62132288437046	1.77066757909328	1.74104836919043
